customer_id,name,dob,city,segment,gender,phone,plan_code,tenure_months,monthly_charges,kaggle_churn_label
3508-VLHCZ,John Oneill,1974-08-09,Cairo,Business,F,01029950518,PLAN_C,71,90.55,No
4086-ATNFV,Mary White,1983-03-11,Tanta,Postpaid,F,01229674854,PLAN_B,34,60.8,No
0468-YRPXN,Mrs. Lisa Richardson,1994-01-28,Cairo,Prepaid,M,01129834720,PLAN_A,29,98.8,No
5996-NRVXR,Richard Delacruz,1991-09-12,Giza,Postpaid,M,01169954440,PLAN_B,40,98.15,No
3739-YBWAB,Emily Brady,1958-07-11,Luxor,Postpaid,M,01274214057,PLAN_B,36,35.35,No
7047-FWEYA,Jose Adams,1965-01-01,Mansoura,Postpaid,F,01025188619,PLAN_B,46,103.15,No
2000-MPKCA,James Vasquez,1957-05-03,Mansoura,Postpaid,F,01267371791,PLAN_B,58,107.75,No
9762-YAQAA,Cynthia Hale,1958-04-12,Aswan,Postpaid,M,01247376435,PLAN_B,39,81.4,No
5949-EBSQK,Andre Mcguire,1956-05-23,Luxor,Prepaid,M,01022139593,PLAN_A,4,61.45,Yes
5473-KHBPS,Michael Jones,1970-12-05,Aswan,Postpaid,F,01127117558,PLAN_B,52,95.7,No
0100-DUVFC,Lucas Griffin,2006-05-18,Luxor,Postpaid,M,01061676160,PLAN_B,70,104.8,No
5397-TUPSH,Timothy Hudson,1956-03-22,Tanta,Postpaid,M,01152857838,PLAN_B,65,70.95,No
8950-MTZNV,Bob Ali,1968-07-27,Alexandria,Prepaid,M,01166885777,PLAN_A,1,44.95,No
0326-VDYXE,Roger Gomez,2005-03-17,Alexandria,Postpaid,F,01165558669,PLAN_B,70,97.65,No
6773-LQTVT,Melissa Anderson,1965-11-09,Luxor,Prepaid,F,01295443567,PLAN_A,29,35.65,No
7274-RTAPZ,Danny Camacho,1964-06-07,Giza,Prepaid,M,01128551745,PLAN_A,1,90.55,Yes
0436-TWFFZ,Kim Gardner,1986-10-04,Alexandria,Business,F,01243005229,PLAN_C,67,85.25,No
8566-YPRGL,Jason Arnold,2001-04-01,Giza,Prepaid,F,01166191544,PLAN_A,1,19.5,No
0311-UNPFF,Jason King,1969-10-28,Alexandria,Prepaid,F,01276719940,PLAN_A,26,88.8,Yes
6609-MXJHJ,Tonya Harris,1971-12-11,Mansoura,Business,F,01281641483,PLAN_C,30,25.1,No
2669-OIDSD,Brenda West,1971-12-04,Tanta,Prepaid,F,01181467508,PLAN_A,48,100.05,No
8400-WZICQ,Tommy Ramirez,1976-06-22,Cairo,Prepaid,F,01240885447,PLAN_A,55,55.7,No
3834-XUIFC,Deanna Miller,1970-04-25,Cairo,Prepaid,M,01121222980,PLAN_A,7,85.2,Yes
9576-SYUHJ,Angela Hall,1967-04-28,Tanta,Prepaid,M,01266618508,PLAN_A,37,91.15,No
0410-IPFTY,Christopher Kim,1964-12-26,Mansoura,Prepaid,F,01287561262,PLAN_A,31,83.85,No
2831-EBWRN,William Howell,1978-11-25,Luxor,Prepaid,M,01239438509,PLAN_A,4,45.9,No
9430-NKQLY,Jose Gutierrez,1985-03-10,Aswan,Business,M,01221710526,PLAN_C,72,25.1,No
8414-MYSHR,James Gates,1973-10-06,Tanta,Prepaid,M,01058547818,PLAN_A,5,91.4,Yes
0247-SLUJI,Louis Combs,1971-12-11,Cairo,Prepaid,M,01037283734,PLAN_A,1,19.7,No
9402-ORRAH,Danielle Johnson,2003-03-30,Alexandria,Prepaid,F,01058640295,PLAN_A,15,91.5,No
6483-OATDN,Patricia Cooper,1957-04-21,Alexandria,Prepaid,M,01273609317,PLAN_A,8,51.3,No
1293-HHSHJ,Paula Fitzpatrick,1966-03-29,Cairo,Postpaid,F,01024784930,PLAN_B,35,21.1,No
4840-ORQXB,Benjamin Reeves,1978-02-05,Cairo,Prepaid,F,01056888632,PLAN_A,56,104.75,No
7599-FKVXZ,Victoria Johnson,1997-07-29,Aswan,Prepaid,M,01128703143,PLAN_A,42,106.15,Yes
3982-DQLUS,Sandra Hooper,1957-10-26,Cairo,Prepaid,M,01171792283,PLAN_A,65,85.75,No
8610-ZIKJJ,Ruth Taylor,2004-04-12,Luxor,Postpaid,F,01084021128,PLAN_B,2,20.3,No
3756-VNWDH,Joann Decker,1969-02-16,Aswan,Postpaid,M,01142547451,PLAN_B,65,100.75,No
7801-KICAO,Claudia Hall,1998-12-04,Mansoura,Prepaid,F,01040143583,PLAN_A,18,74.15,No
7673-LPRNY,Mr. Nathan Erickson PhD,1971-02-28,Mansoura,Postpaid,F,01028495379,PLAN_B,23,78.55,No
8229-TNIQA,Jennifer Miller,1986-11-24,Tanta,Prepaid,F,01029203413,PLAN_A,4,45.3,Yes
6060-QBMGV,Sean Gentry,1969-02-01,Cairo,Business,M,01113536218,PLAN_C,70,19.85,No
7339-POGZN,Nathan Ware,1992-05-17,Alexandria,Prepaid,F,01267003442,PLAN_A,4,50.7,No
2828-SLQPF,Tony Flynn,1981-06-25,Mansoura,Prepaid,M,01117258943,PLAN_A,19,45.0,No
4465-VDKIQ,Jamie Watkins,2006-12-03,Cairo,Prepaid,F,01224228398,PLAN_A,18,77.8,No
2921-XWDJH,Matthew Powell,1987-02-10,Luxor,Prepaid,F,01288061980,PLAN_A,38,83.45,No
6221-AVQYL,Rachel Smith,1986-07-31,Luxor,Prepaid,M,01073998578,PLAN_A,2,73.25,Yes
2558-BUOZZ,Sandra Wolfe,1974-10-08,Alexandria,Postpaid,M,01231229647,PLAN_B,47,94.8,No
9257-AZMTZ,Alexander Elliott,1992-06-04,Aswan,Business,F,01029714795,PLAN_C,52,20.1,No
0003-MKNFE,Tyler Graves,1998-03-15,Alexandria,Prepaid,M,01128961944,PLAN_A,9,59.9,No
0975-UYDTX,Robert Taylor,1955-10-06,Tanta,Postpaid,F,01042889491,PLAN_B,26,90.1,No
7743-EXURX,Susan James,1957-11-16,Tanta,Prepaid,M,01011674728,PLAN_A,8,51.05,Yes
4682-BLBUC,Steven Stark,1990-01-25,Tanta,Postpaid,M,01265900995,PLAN_B,44,70.95,No
0975-VOOVL,Kelsey Kelly,1991-03-30,Cairo,Prepaid,F,01034484603,PLAN_A,3,29.2,No
5968-VXZLG,Judy Hansen,1956-01-21,Alexandria,Prepaid,M,01128805567,PLAN_A,2,46.6,No
5569-KGJHX,Valerie Edwards,1997-02-24,Aswan,Prepaid,F,01280793145,PLAN_A,9,85.35,Yes
4988-IQIGL,Michael Carpenter,1962-07-03,Giza,Prepaid,M,01250199242,PLAN_A,1,75.35,Yes
5201-FRKKS,Stacy Miller,1976-04-17,Alexandria,Prepaid,M,01165233612,PLAN_A,25,74.3,No
9799-CAYJJ,Dr. Mary Roman,1957-11-08,Tanta,Prepaid,F,01255276604,PLAN_A,2,69.3,No
7730-IUTDZ,Andrea Padilla,1984-06-18,Mansoura,Prepaid,M,01196549919,PLAN_A,43,75.2,Yes
0426-TIRNE,Travis Gilbert,1964-04-03,Aswan,Prepaid,F,01211772938,PLAN_A,1,20.9,Yes
5443-SCMKX,Kathryn Barton,1996-12-02,Giza,Postpaid,F,01124933959,PLAN_B,58,94.3,No
8295-KMENE,Adam Vega,1986-11-10,Aswan,Business,F,01018053170,PLAN_C,59,76.45,No
6738-ISCBM,William Brown,1966-08-13,Aswan,Postpaid,M,01214310953,PLAN_B,44,54.0,No
9821-BESNZ,Paula Aguilar,1983-06-13,Tanta,Postpaid,M,01233297540,PLAN_B,66,104.25,No
3678-MNGZX,Rachel Hill,1955-09-20,Mansoura,Business,M,01231521650,PLAN_C,68,19.95,No
1335-NTIUC,David Castillo,1959-12-22,Tanta,Prepaid,M,01063202657,PLAN_A,9,24.95,No
2916-BQZLN,Lee Smith,1981-07-16,Giza,Prepaid,M,01170974645,PLAN_A,19,84.75,No
4558-CGYCZ,Lauren Mitchell,1981-05-10,Alexandria,Prepaid,M,01244635469,PLAN_A,4,19.75,No
2368-GAKKQ,Lauren Briggs,1969-01-18,Giza,Business,F,01277360178,PLAN_C,70,113.65,No
8710-YGLWG,Ralph Davidson,1999-03-21,Alexandria,Prepaid,M,01140509683,PLAN_A,1,44.9,No
3199-XGZCY,Charles Williamson,1986-05-16,Mansoura,Prepaid,F,01131045425,PLAN_A,8,75.25,No
3785-KTYSH,Amber Wu,1995-07-04,Aswan,Business,M,01122339511,PLAN_C,53,24.6,No
6814-ZPWFQ,Kathy Simmons,1994-01-14,Alexandria,Postpaid,M,01260675282,PLAN_B,51,25.0,No
4063-EIKNQ,Brandon Rodriguez,1974-02-11,Luxor,Prepaid,M,01038435937,PLAN_A,11,20.95,No
6993-YCOBK,Isaiah Rasmussen,1972-04-08,Giza,Business,M,01193086647,PLAN_C,60,110.6,No
5206-HPJKM,Sarah Roberts,1995-12-01,Giza,Prepaid,M,01039381121,PLAN_A,17,55.5,No
7587-RZNME,Russell Taylor,1968-02-03,Cairo,Prepaid,M,01134654960,PLAN_A,3,43.3,Yes
0748-RDGGM,Jessica Costa,1987-07-28,Aswan,Postpaid,M,01285067208,PLAN_B,70,109.5,Yes
8393-JMVMB,Mr. Charles Glass,1966-03-25,Aswan,Prepaid,M,01220362848,PLAN_A,1,19.45,No
5019-GQVCR,Christopher Palmer,1993-07-22,Mansoura,Prepaid,M,01272872428,PLAN_A,43,84.85,No
6036-TTFYU,Jeffery Sullivan,1994-04-01,Alexandria,Prepaid,F,01152035604,PLAN_A,16,19.6,No
2550-AEVRU,Hayley Pope,1960-09-17,Mansoura,Postpaid,F,01296153129,PLAN_B,57,53.45,No
0969-RGKCU,Nicole Wilkinson,1966-01-16,Mansoura,Postpaid,M,01161065827,PLAN_B,37,19.8,No
0378-CJKPV,Robert Johnson,1983-02-12,Luxor,Business,F,01017337905,PLAN_C,72,112.1,No
4706-AXVKM,Jill Lee,1997-08-08,Aswan,Prepaid,F,01196791517,PLAN_A,11,84.8,Yes
5889-JTMUL,Dennis White,1974-10-11,Luxor,Prepaid,F,01136136297,PLAN_A,50,95.05,Yes
9026-RNUJS,Christian Johnson,1979-05-10,Cairo,Prepaid,M,01124549320,PLAN_A,5,50.35,Yes
3746-EUBYR,Cristian Shaffer,1971-01-10,Giza,Prepaid,M,01020443290,PLAN_A,1,74.6,Yes
2332-EFBJY,Audrey Davenport,1956-12-04,Mansoura,Prepaid,M,01190958813,PLAN_A,16,19.7,Yes
2880-FPNAE,Hailey Johnson,2002-03-17,Mansoura,Prepaid,M,01113764654,PLAN_A,2,74.2,No
1703-MGIAB,Samantha Jenkins,1989-05-28,Luxor,Prepaid,F,01047877173,PLAN_A,17,69.0,No
4311-QTTAI,Kaitlyn Parker,1963-10-22,Tanta,Postpaid,F,01082688015,PLAN_B,16,19.35,No
9474-PHLYD,Wanda Woodard,1965-03-17,Aswan,Prepaid,F,01018766990,PLAN_A,15,59.45,Yes
4318-RAJVY,Stephanie Lee,1989-08-22,Giza,Postpaid,F,01090142849,PLAN_B,10,19.8,No
2165-VOEGB,Peter Lawrence,2008-02-11,Mansoura,Postpaid,F,01051489399,PLAN_B,46,105.2,Yes
3612-YUNGG,Lydia Barrera,2002-03-27,Luxor,Business,M,01084046763,PLAN_C,64,109.2,No
2254-DLXRI,Brittany Murphy,1959-06-11,Luxor,Prepaid,F,01095683115,PLAN_A,1,79.15,No
5062-CJJKH,Stanley Black,1956-08-29,Alexandria,Postpaid,M,01042257238,PLAN_B,25,53.65,No
9028-LIHRP,Isaiah Nelson,2005-08-13,Giza,Business,M,01121413788,PLAN_C,71,100.2,No
2219-MVUSO,Kenneth Reynolds,2002-04-22,Luxor,Prepaid,M,01285805745,PLAN_A,8,45.15,Yes
1053-MXTTK,Amanda Young,1997-07-14,Alexandria,Business,F,01085663810,PLAN_C,72,108.65,No
1530-ZTDOZ,Jason Rivera,1992-01-19,Tanta,Prepaid,F,01116131148,PLAN_A,49,40.65,No
1301-LOPVR,Jennifer Marquez,1994-10-22,Aswan,Postpaid,M,01052222252,PLAN_B,29,55.35,No
0853-TWRVK,Frances Ashley,2006-03-03,Luxor,Business,M,01051420243,PLAN_C,72,105.6,No
8914-RBTSB,Kelsey Conley,2006-07-11,Alexandria,Prepaid,M,01057868637,PLAN_A,31,93.8,Yes
6212-ATMLK,Tracy Williams,1965-10-01,Tanta,Prepaid,F,01163436961,PLAN_A,50,95.7,No
8200-LGKSR,Guy Simon,2004-06-18,Alexandria,Business,M,01236156848,PLAN_C,71,83.2,No
1568-BEKZM,Stacy Trevino,1989-03-11,Giza,Business,M,01162430988,PLAN_C,70,90.05,No
0670-ANMUU,Sharon Lewis,1985-10-16,Tanta,Postpaid,M,01257759672,PLAN_B,71,97.65,No
6897-RWMUB,Ann Rose,1973-06-08,Mansoura,Business,M,01023070100,PLAN_C,61,68.05,No
0963-ZBDRN,Kathryn Hall,1967-12-10,Alexandria,Prepaid,M,01164665076,PLAN_A,32,96.2,Yes
7594-RQHXR,Evelyn Santana,1962-08-17,Tanta,Prepaid,F,01277589149,PLAN_A,1,79.6,Yes
6999-CHVCF,Herbert Ball,1955-05-16,Luxor,Business,M,01077401071,PLAN_C,68,102.1,No
6134-KWTBV,Alexander Torres,1998-02-11,Cairo,Business,M,01013178988,PLAN_C,62,23.4,No
1077-HUUJM,George Randall,1990-01-07,Aswan,Prepaid,F,01261286168,PLAN_A,7,71.05,No
6331-EWIEB,Sarah Paul,1974-05-15,Luxor,Prepaid,M,01188699665,PLAN_A,20,85.25,Yes
0895-LNKRC,Larry Hull,2002-12-06,Luxor,Postpaid,M,01048939164,PLAN_B,6,19.45,No
2045-BMBTJ,Nicholas Mendoza,1983-02-09,Aswan,Prepaid,F,01030339060,PLAN_A,33,59.45,No
8417-GSODA,Michelle Patel,1992-09-11,Aswan,Postpaid,M,01272157065,PLAN_B,28,92.2,No
5171-EPLKN,Gloria Elliott,1988-03-02,Alexandria,Business,M,01094013952,PLAN_C,27,19.85,No
4452-QIIEB,Austin Mcdonald,1991-07-31,Luxor,Prepaid,M,01041080809,PLAN_A,7,43.9,No
5998-VVEJY,Melissa Long,1973-11-16,Alexandria,Prepaid,M,01097807942,PLAN_A,26,80.5,Yes
1624-NALOJ,Danny Smith,1974-07-09,Giza,Prepaid,M,01031615365,PLAN_A,5,89.8,Yes
6741-EGCBI,Thomas Obrien,2008-01-26,Alexandria,Prepaid,M,01279296719,PLAN_A,30,90.5,No
7820-ZYGNY,Brittney Price,1965-05-07,Giza,Postpaid,M,01291703555,PLAN_B,63,90.45,No
4317-VTEOA,William Armstrong,2003-03-13,Mansoura,Prepaid,M,01280234403,PLAN_A,1,50.75,Yes
9677-AVKED,Steven Taylor,1961-11-19,Cairo,Postpaid,F,01170059776,PLAN_B,53,84.6,No
1670-SVOWZ,Daniel Rodgers,1983-03-04,Luxor,Prepaid,F,01055502589,PLAN_A,14,89.65,Yes
2227-JRSJX,Stephanie Jackson,1993-05-30,Tanta,Prepaid,F,01158360842,PLAN_A,21,99.15,No
9847-HNVGP,John Fry,2007-02-20,Giza,Postpaid,M,01267834613,PLAN_B,17,19.95,No
6696-YDAYZ,Jennifer Navarro,2008-02-21,Cairo,Business,M,01062027391,PLAN_C,16,20.5,No
8980-WQFWL,Ronald Taylor,1969-05-08,Aswan,Prepaid,F,01038027431,PLAN_A,35,62.1,No
1730-ZMAME,Christy Hebert,1979-10-08,Mansoura,Prepaid,F,01291453658,PLAN_A,32,79.5,No
6506-EYCNH,Vincent Perez,2004-12-20,Tanta,Prepaid,F,01030454970,PLAN_A,28,19.55,No
4634-JLRJT,Douglas Wright,1981-08-26,Alexandria,Prepaid,F,01294260499,PLAN_A,1,20.35,No
9501-UKKNL,Jennifer Hutchinson,1984-10-16,Cairo,Prepaid,M,01123073617,PLAN_A,59,51.7,No
2560-QTSBS,Christopher Yang,1963-07-30,Giza,Postpaid,F,01029142470,PLAN_B,72,23.3,No
7541-YLXCL,Renee Holmes,1967-02-26,Luxor,Postpaid,M,01183435357,PLAN_B,36,65.4,Yes
4795-WRNVT,Brenda Bolton,2000-10-18,Mansoura,Prepaid,F,01076962870,PLAN_A,40,65.1,No
6080-TCMYC,Nicholas Moore,1962-04-22,Aswan,Prepaid,M,01071043277,PLAN_A,40,81.2,No
0260-ZDLGK,Gloria Miller,1982-09-20,Aswan,Prepaid,F,01132779115,PLAN_A,9,72.9,Yes
7860-UXCRM,Matthew Cortez,1981-09-10,Cairo,Business,M,01131672470,PLAN_C,63,74.5,No
6357-JJPQT,Dana Sanchez,2002-05-01,Tanta,Prepaid,F,01047596710,PLAN_A,3,80.5,No
2292-XQWSV,Steven Wong,1961-05-17,Cairo,Postpaid,M,01258765094,PLAN_B,40,60.3,No
9552-TGUZV,Danielle Moran,2005-02-22,Alexandria,Prepaid,M,01121976146,PLAN_A,8,75.0,No
5913-INRQV,Luke Gonzalez,1993-01-22,Tanta,Postpaid,M,01034049971,PLAN_B,34,90.15,No
8722-NGNBH,Mary Jones,2004-11-21,Tanta,Prepaid,M,01271839630,PLAN_A,5,40.0,Yes
6210-KBBPI,Jennifer Moreno,1964-06-23,Aswan,Prepaid,M,01173520009,PLAN_A,9,99.45,Yes
9643-YBLUR,Christopher Norton,2007-02-16,Mansoura,Prepaid,M,01169330327,PLAN_A,9,69.05,No
8734-FNWVH,Maria Hale,1995-07-31,Mansoura,Prepaid,M,01228850509,PLAN_A,31,59.7,No
9447-YPTBX,Keith Williams,1957-03-17,Aswan,Postpaid,F,01086334111,PLAN_B,50,19.85,No
0133-BMFZO,Samantha Stone,1987-01-30,Alexandria,Prepaid,F,01115314034,PLAN_A,2,86.25,Yes
6128-CZOMY,Grant White,1985-06-22,Luxor,Prepaid,F,01148470165,PLAN_A,1,45.65,Yes
9540-JYROE,Kayla Schmidt,1987-08-18,Alexandria,Prepaid,M,01164899510,PLAN_A,8,70.1,Yes
9026-LHEVG,Jessica Khan,1976-11-19,Tanta,Prepaid,F,01227311971,PLAN_A,9,40.75,No
2260-USTRB,Juan Hernandez,1960-01-21,Giza,Prepaid,F,01159221971,PLAN_A,2,70.2,Yes
3656-TKRVZ,Joshua Smith,2005-06-21,Giza,Prepaid,F,01293836675,PLAN_A,3,55.35,Yes
7011-CVEUC,Dillon Hughes,1956-03-14,Cairo,Prepaid,M,01160154896,PLAN_A,25,95.7,No
6185-TASNN,Christie Travis,2005-01-21,Alexandria,Prepaid,M,01065457991,PLAN_A,1,46.3,No
7925-PNRGI,Gregory Jones,1993-07-27,Alexandria,Prepaid,F,01270410362,PLAN_A,45,81.3,No
8623-TMRBY,James Hamilton,1979-12-15,Mansoura,Prepaid,M,01115727818,PLAN_A,51,84.2,Yes
1552-CZCLL,Lisa Gibbs,1957-12-16,Cairo,Prepaid,F,01296418337,PLAN_A,55,20.0,No
3038-PQIUY,Mercedes Collins,1983-03-12,Mansoura,Prepaid,F,01042858752,PLAN_A,38,66.15,No
1501-SGHBW,Jennifer Woods,1965-10-28,Tanta,Prepaid,M,01285269356,PLAN_A,2,45.85,Yes
9313-CDOGY,Brooke Moreno,1990-07-28,Luxor,Prepaid,M,01030744991,PLAN_A,38,19.6,No
8148-BPLZQ,Ian Dennis,1970-05-16,Alexandria,Prepaid,M,01049011805,PLAN_A,34,49.8,No
2623-DRYAM,Jason Morgan,1990-01-22,Mansoura,Postpaid,F,01131234023,PLAN_B,70,101.75,No
9987-LUTYD,Jocelyn Williams,1965-01-17,Aswan,Postpaid,F,01263590510,PLAN_B,13,55.15,No
3208-YPIOE,Jennifer Gutierrez,1968-04-24,Mansoura,Prepaid,M,01039937437,PLAN_A,39,75.25,Yes
4488-KQFDT,Haley Wang,1965-08-18,Alexandria,Postpaid,F,01172045979,PLAN_B,61,103.95,No
2612-RANWT,Nicolas Myers,1992-09-04,Luxor,Prepaid,F,01222549776,PLAN_A,12,100.15,Yes
5693-PIPCS,Kimberly Schultz,1994-08-15,Alexandria,Business,M,01172529032,PLAN_C,41,99.65,No
0491-KAPQG,Joseph Ford,1970-07-05,Aswan,Prepaid,M,01196232807,PLAN_A,21,73.7,No
1925-LFCZZ,Curtis Dunn,2000-01-03,Giza,Postpaid,M,01272391513,PLAN_B,55,50.05,No
8039-EQPIM,Jessica Vazquez,1974-08-31,Tanta,Business,M,01021518907,PLAN_C,69,60.25,No
6900-PXRMS,Scott Thompson,1972-09-09,Giza,Prepaid,M,01024542266,PLAN_A,26,105.75,Yes
8707-RMEZH,Carolyn White,1968-01-27,Luxor,Postpaid,F,01168131630,PLAN_B,69,87.3,No
3346-BRMIS,Kayla Doyle,1992-11-25,Luxor,Prepaid,F,01063891165,PLAN_A,18,48.35,Yes
3209-ZPKFI,Debra Erickson,1956-04-23,Aswan,Prepaid,M,01118653222,PLAN_A,47,54.25,No
6479-VDGRK,Jennifer Morse,1994-02-25,Mansoura,Business,F,01155959309,PLAN_C,72,85.3,No
9373-WSLOY,Nicole Beck,1979-09-13,Giza,Prepaid,M,01275269412,PLAN_A,33,50.0,No
2933-FILNV,David Matthews,1962-05-06,Giza,Prepaid,F,01073917095,PLAN_A,2,24.4,Yes
3569-JFODW,Deborah Davis,1978-04-09,Giza,Business,F,01047362868,PLAN_C,72,90.95,No
9819-FBNSV,Kevin Allen,1967-07-27,Giza,Prepaid,M,01115138168,PLAN_A,37,72.25,No
9544-PYPSJ,Xavier Ibarra,1977-05-11,Aswan,Prepaid,F,01230903218,PLAN_A,62,96.1,No
1591-XWLGB,George Davis,1988-06-20,Luxor,Business,F,01129530531,PLAN_C,71,19.85,No
0396-UKGAI,Ashley Garcia,1988-11-27,Luxor,Prepaid,M,01238651477,PLAN_A,23,55.3,No
3243-ZHOHY,John Webb,1968-01-24,Cairo,Postpaid,F,01186263395,PLAN_B,16,20.1,No
5186-EJEGL,Joseph Torres,1972-08-07,Tanta,Prepaid,M,01090675244,PLAN_A,9,69.5,No
7527-QNRUS,Ashley Smith,1997-09-17,Mansoura,Business,M,01118375220,PLAN_C,17,25.15,No
9986-BONCE,Mr. Bryan Andrews,1983-07-26,Luxor,Prepaid,F,01167728351,PLAN_A,4,20.95,Yes
2722-JMONI,Brian Hansen,1968-03-16,Tanta,Prepaid,F,01138644859,PLAN_A,1,49.55,Yes
2203-GHNWN,Tanya Wilson,1983-03-03,Tanta,Prepaid,F,01038386094,PLAN_A,24,79.65,No
3878-AVSOQ,Martha Jackson,1972-07-26,Giza,Prepaid,F,01066763408,PLAN_A,1,71.25,No
3258-SYSWS,Mr. Wesley Zhang,1981-08-15,Alexandria,Business,M,01143832435,PLAN_C,72,113.8,No
5296-PSYVW,Amanda Martin,1972-01-29,Giza,Business,F,01233636496,PLAN_C,72,24.55,No
6319-QSUSR,Carrie Martinez,1993-02-13,Giza,Prepaid,F,01029023738,PLAN_A,11,19.7,No
4083-EUGRJ,Donald Bush,1989-03-02,Luxor,Prepaid,M,01046762949,PLAN_A,9,20.25,Yes
7579-OOPEC,Sherry Clark,1979-12-05,Cairo,Prepaid,F,01120966811,PLAN_A,2,50.15,Yes
0512-FLFDW,Debbie Hayden,1958-06-03,Aswan,Postpaid,F,01170588691,PLAN_B,60,100.5,No
1771-OADNZ,Karen Klein,1994-10-06,Tanta,Prepaid,M,01180434503,PLAN_A,29,95.9,Yes
0487-CRLZF,Nicholas Austin,1985-06-02,Alexandria,Business,F,01099878149,PLAN_C,49,74.45,No
2107-FBPTK,Chad Wilkinson,1983-11-29,Mansoura,Prepaid,F,01134706569,PLAN_A,30,104.1,No
9451-WLYRI,Nicole Lewis,1996-02-19,Alexandria,Postpaid,F,01022407255,PLAN_B,53,19.05,No
8219-VYBVI,Cole Hernandez,1959-07-23,Cairo,Business,M,01155905032,PLAN_C,39,25.0,No
1991-VOPLL,Robert Brown,1958-02-01,Giza,Prepaid,F,01132083283,PLAN_A,9,19.05,No
9738-QLWTP,Nancy Larson,1996-10-01,Aswan,Postpaid,M,01056879065,PLAN_B,39,81.9,No
1016-DJTSV,Jacqueline Banks,1989-04-15,Aswan,Prepaid,M,01174642647,PLAN_A,8,69.7,No
9419-IPPBE,Amber Brown,1988-01-22,Aswan,Postpaid,F,01181874437,PLAN_B,51,90.15,No
0174-QRVVY,Timothy Levine,2000-08-13,Mansoura,Business,M,01231567333,PLAN_C,71,25.35,No
5699-BNCAS,Jose Turner,1986-09-10,Luxor,Business,M,01268624154,PLAN_C,71,24.65,No
2900-PHPLN,Jessica Alvarado,2003-12-24,Giza,Business,F,01186546634,PLAN_C,70,19.55,No
0612-RTZZA,Kristen Miranda,1964-07-08,Alexandria,Prepaid,F,01111332984,PLAN_A,1,25.25,Yes
8106-GWQOK,Eric Lopez,1975-05-21,Alexandria,Business,M,01290145249,PLAN_C,38,60.0,No
8751-EDEKA,Sophia Blair,1957-12-16,Giza,Prepaid,F,01020443308,PLAN_A,28,89.9,No
6878-GGDWG,Nathan Curtis,1973-09-17,Alexandria,Prepaid,F,01299652407,PLAN_A,32,19.4,No
4039-PIMHX,Matthew Beltran,2003-12-06,Luxor,Business,M,01292746890,PLAN_C,49,49.8,No
8450-LUGUK,Sandy Owens,1972-09-24,Aswan,Business,F,01053450650,PLAN_C,37,24.1,No
3604-WLABM,Jordan Rodriguez,1963-05-24,Tanta,Prepaid,F,01252481963,PLAN_A,10,54.25,No
0795-GMVQO,Steven Jones,1990-11-12,Alexandria,Postpaid,M,01030200610,PLAN_B,67,109.9,No
2259-OUUSZ,Raymond Walls,1974-10-19,Luxor,Postpaid,M,01129795314,PLAN_B,7,35.5,No
1142-IHLOO,George Bennett,2004-01-01,Aswan,Postpaid,F,01152467541,PLAN_B,51,87.55,No
6410-LEFEN,Robert Daniels,1994-12-12,Mansoura,Prepaid,F,01064544291,PLAN_A,9,45.15,Yes
4633-MKHYU,Amy Murray,1978-08-11,Mansoura,Prepaid,F,01179886056,PLAN_A,9,88.4,No
6257-RJOHI,Shannon Barnes,1970-02-02,Giza,Prepaid,M,01210493503,PLAN_A,4,50.8,No
1545-JFUML,Isaac Turner,1966-02-18,Giza,Business,M,01126873477,PLAN_C,71,99.0,No
3194-ORPIK,Jessica Scott,1957-07-16,Tanta,Prepaid,F,01270307870,PLAN_A,50,84.4,Yes
7826-VVKWT,Jeffrey Ford,1970-10-10,Tanta,Business,F,01287628449,PLAN_C,24,96.55,No
1353-GHZOS,Robert Miles,1972-07-24,Luxor,Postpaid,M,01014897064,PLAN_B,22,59.75,No
2587-EKXTS,Carl Sanchez,2001-08-29,Mansoura,Prepaid,M,01035186888,PLAN_A,44,111.5,No
5442-BXVND,Emily Wilson,1969-01-19,Mansoura,Prepaid,F,01183294452,PLAN_A,33,24.25,No
8816-VXNZD,Jennifer Martinez,1964-12-24,Mansoura,Prepaid,F,01090657252,PLAN_A,1,75.1,Yes
9378-FXTIZ,Tina Smith,1975-04-05,Luxor,Postpaid,F,01139009455,PLAN_B,54,70.15,Yes
1723-HKXJQ,Diamond Ray,1974-12-09,Luxor,Prepaid,M,01138153923,PLAN_A,42,101.75,Yes
7825-GKXMW,Taylor Adams,1978-02-27,Alexandria,Prepaid,F,01087421674,PLAN_A,1,45.8,Yes
9753-OYLBX,Christopher Roberts,1989-12-21,Mansoura,Prepaid,F,01059694974,PLAN_A,1,20.5,No
2364-UFROM,Nancy Lee,1971-11-09,Tanta,Postpaid,M,01112173155,PLAN_B,30,70.4,No
6656-JWRQX,Veronica Douglas,1982-05-03,Giza,Prepaid,F,01151200201,PLAN_A,1,30.55,No
6473-ULUHT,Robert Davis,1998-08-17,Alexandria,Prepaid,M,01226743037,PLAN_A,16,84.9,No
1240-KNSEZ,Chelsea Simpson,1987-06-30,Alexandria,Prepaid,M,01276992183,PLAN_A,1,20.1,Yes
0836-SEYLU,Melinda Cantrell,2007-08-26,Mansoura,Prepaid,M,01271202946,PLAN_A,9,40.65,Yes
